SURVYEAR	NCESSCH	FIPST	LEAID	SCHNO	STID	SEASCH	LEANM	SCHNAM	PHONE	MSTREE	MCITY	MSTATE	MZIP	MZIP4	LSTREE	LCITY	LSTATE	LZIP	LZIP4	TYPE	STATUS	UNION	ULOCAL	LATCOD	LONCOD	CONUM	CONAME	CDCODE	BIES	RECONSTY	RECONSTF	SMEMPUP	ISMEMPUP	SFTEPUP	ISFTEPUP	SFLE	ISFLE	SPFEMALE	ISPFEMALE	SPWHITE	ISPWHITE	SPELM	ISPELM	FTE	GSLO	GSHI	PKOFFRD	KGOFFRD	G01OFFRD	G02OFFRD	G03OFFRD	G04OFFRD	G05OFFRD	G06OFFRD	G07OFFRD	G08OFFRD	G09OFFRD	G10OFFRD	G11OFFRD	G12OFFRD	UGOFFRD	LEVEL	TITLEISTAT	TITLEI	STITLI	MAGNET	CHARTR	SHARED	FRELCH	REDLCH	TOTFRL	PK	AMPKM	AMPKF	ASPKM	ASPKF	HIPKM	HIPKF	BLPKM	BLPKF	WHPKM	WHPKF	HPPKM	HPPKF	TRPKM	TRPKF	KG	AMKGM	AMKGF	ASKGM	ASKGF	HIKGM	HIKGF	BLKGM	BLKGF	WHKGM	WHKGF	HPKGM	HPKGF	TRKGM	TRKGF	G01	AM01M	AM01F	AS01M	AS01F	HI01M	HI01F	BL01M	BL01F	WH01M	WH01F	HP01M	HP01F	TR01M	TR01F	G02	AM02M	AM02F	AS02M	AS02F	HI02M	HI02F	BL02M	BL02F	WH02M	WH02F	HP02M	HP02F	TR02M	TR02F	G03	AM03M	AM03F	AS03M	AS03F	HI03M	HI03F	BL03M	BL03F	WH03M	WH03F	HP03M	HP03F	TR03M	TR03F	G04	AM04M	AM04F	AS04M	AS04F	HI04M	HI04F	BL04M	BL04F	WH04M	WH04F	HP04M	HP04F	TR04M	TR04F	G05	AM05M	AM05F	AS05M	AS05F	HI05M	HI05F	BL05M	BL05F	WH05M	WH05F	HP05M	HP05F	TR05M	TR05F	G06	AM06M	AM06F	AS06M	AS06F	HI06M	HI06F	BL06M	BL06F	WH06M	WH06F	HP06M	HP06F	TR06M	TR06F	G07	AM07M	AM07F	AS07M	AS07F	HI07M	HI07F	BL07M	BL07F	WH07M	WH07F	HP07M	HP07F	TR07M	TR07F	G08	AM08M	AM08F	AS08M	AS08F	HI08M	HI08F	BL08M	BL08F	WH08M	WH08F	HP08M	HP08F	TR08M	TR08F	G09	AM09M	AM09F	AS09M	AS09F	HI09M	HI09F	BL09M	BL09F	WH09M	WH09F	HP09M	HP09F	TR09M	TR09F	G10	AM10M	AM10F	AS10M	AS10F	HI10M	HI10F	BL10M	BL10F	WH10M	WH10F	HP10M	HP10F	TR10M	TR10F	G11	AM11M	AM11F	AS11M	AS11F	HI11M	HI11F	BL11M	BL11F	WH11M	WH11F	HP11M	HP11F	TR11M	TR11F	G12	AM12M	AM12F	AS12M	AS12F	HI12M	HI12F	BL12M	BL12F	WH12M	WH12F	HP12M	HP12F	TR12M	TR12F	UG	AMUGM	AMUGF	ASUGM	ASUGF	HIUGM	HIUGF	BLUGM	BLUGF	WHUGM	WHUGF	HPUGM	HPUGF	TRUGM	TRUGF	MEMBER	AM	AMALM	AMALF	ASIAN	ASALM	ASALF	HISP	HIALM	HIALF	BLACK	BLALM	BLALF	WHITE	WHALM	WHALF	PACIFIC	HPALM	HPALF	TR	TRALM	TRALF	TOTETH	VIRTUALSTAT	NSLPSTATUS	CHARTAUTH1	CHARTAUTH2
2013	240009001388	24	2400090	01388	30	300431	BALTIMORE CITY PUBLIC SCHOOLS	MARITIME INDUSTRIES ACADEMY	4103960242	5001 SINCLAIR LANE	BALTIMORE	MD	21206		5001 SINCLAIR LN	BALTIMORE	MD	21206		1	1	000	11	39.320900	-76.545300	24510	BALTIMORE CITY	2402	2	2011	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	26.00	09	12	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	3	4	1	1	2	2	2	300	10	310	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	164	0	1	0	0	1	1	87	69	3	1	0	0	0	1	112	0	0	0	0	0	0	76	35	1	0	0	0	0	0	65	0	0	1	0	0	0	34	28	1	1	0	0	0	0	79	0	0	0	0	0	0	35	40	3	1	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	420	1	0	1	1	1	0	2	1	1	404	232	172	11	8	3	0	0	0	1	0	1	420	VIRTUALNO	NSLPWOPRO	N	N
2013	240009001390	24	2400090	01390	30	300256	BALTIMORE CITY PUBLIC SCHOOLS	CALVIN M. RODWELL ELEMENTARY	4103960940	3501 HILLSDALE RD	BALTIMORE	MD	21207	7577	3501 HILLSDALE RD	BALTIMORE	MD	21207	7577	1	1	000	11	39.330300	-76.694000	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	17.50	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	2	2	294	34	328	49	0	0	0	0	1	0	27	21	0	0	0	0	0	0	55	0	0	0	0	1	2	33	19	0	0	0	0	0	0	57	0	0	0	0	2	0	28	27	0	0	0	0	0	0	54	0	0	0	0	1	2	22	28	0	1	0	0	0	0	53	0	0	0	0	0	0	30	21	2	0	0	0	0	0	61	0	0	1	0	1	0	35	23	0	1	0	0	0	0	35	0	0	0	0	0	1	20	13	1	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	364	0	0	0	1	1	0	11	6	5	347	195	152	5	3	2	0	0	0	0	0	0	364	VIRTUALNO	NSLPWOPRO	N	N
2013	240009001391	24	2400090	01391	30	300415	BALTIMORE CITY PUBLIC SCHOOLS	BALTIMORE SCHOOL FOR THE ARTS	4436425165	712 CATHEDRAL STREET	BALTIMORE	MD	21201	1000	712 CATHEDRAL ST	BALTIMORE	MD	21201	1000	1	1	000	11	39.298300	-76.617300	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	24.50	09	12	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	3	6	2	N	2	2	2	72	28	100	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	96	0	0	2	1	2	3	13	30	17	24	0	0	2	2	117	0	1	0	6	1	2	26	31	11	39	0	0	0	0	98	0	0	0	2	1	3	25	25	15	23	0	0	2	2	78	0	0	4	3	0	4	19	20	6	21	0	0	1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	389	1	0	1	18	6	12	16	4	12	189	83	106	156	49	107	0	0	0	9	5	4	389	VIRTUALNO	NSLPWOPRO	N	N
2013	240009001428	24	2400090	01428	30	300214	BALTIMORE CITY PUBLIC SCHOOLS	GUILFORD ELEMENTARY/MIDDLE	4103966358	4520 YORK RD	BALTIMORE	MD	21212	4830	4520 YORK RD	BALTIMORE	MD	21212	4830	1	1	000	11	39.344000	-76.610700	24510	BALTIMORE CITY	2403	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	21.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	350	13	363	49	0	0	0	0	0	0	23	25	0	1	0	0	0	0	45	0	0	0	0	0	0	27	18	0	0	0	0	0	0	42	0	0	0	0	1	0	21	19	0	0	0	0	0	1	40	0	0	0	0	2	0	19	19	0	0	0	0	0	0	38	0	0	0	0	1	0	18	18	1	0	0	0	0	0	41	0	0	0	0	0	0	20	21	0	0	0	0	0	0	29	0	0	0	0	0	0	13	15	0	1	0	0	0	0	42	0	0	0	0	0	1	27	14	0	0	0	0	0	0	30	0	0	0	0	0	0	13	16	0	1	0	0	0	0	27	0	0	0	0	0	0	11	16	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	383	0	0	0	0	0	0	5	4	1	373	192	181	4	1	3	0	0	0	1	0	1	383	VIRTUALNO	NSLPWOPRO	N	N
2013	240009001430	24	2400090	01430	30	300260	BALTIMORE CITY PUBLIC SCHOOLS	FREDERICK ELEMENTARY	4103960830	2501 FREDERICK AVE	BALTIMORE	MD	21223	2858	2501 FREDERICK AVE	BALTIMORE	MD	21223	2858	1	1	000	11	39.282300	-76.656800	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	17.00	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	2	2	287	4	291	33	0	0	1	0	0	0	11	19	1	1	0	0	0	0	52	0	0	0	0	1	0	23	21	3	4	0	0	0	0	44	0	0	0	0	1	2	21	14	3	3	0	0	0	0	53	0	0	0	0	2	4	17	22	4	4	0	0	0	0	39	0	1	0	0	0	1	23	8	4	2	0	0	0	0	35	0	0	0	0	1	0	10	15	6	3	0	0	0	0	38	0	0	0	0	0	0	20	16	2	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	294	1	0	1	1	1	0	12	5	7	240	125	115	40	23	17	0	0	0	0	0	0	294	VIRTUALNO	NSLPWOPRO	N	N
2013	240009001478	24	2400090	01478	30	300326	BALTIMORE CITY PUBLIC SCHOOLS	CITY NEIGHBORS CHARTER SCHOOL	4103252627	4301 RASPE AVE	BALTIMORE	MD	21206		4301 RASPE AVE	BALTIMORE	MD	21206		1	1	000	11	39.349000	-76.534600	24510	BALTIMORE CITY	2402	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	15.50	KG	08	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	6	2	N	2	1	2	61	26	87	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	22	0	0	0	0	1	0	6	4	6	4	0	0	0	1	22	0	0	0	0	0	1	6	5	4	6	0	0	0	0	24	0	0	0	0	1	0	4	4	6	7	0	0	1	1	25	0	0	0	0	0	0	5	7	6	7	0	0	0	0	24	0	0	0	0	0	0	8	8	6	2	0	0	0	0	24	0	0	0	1	0	0	6	6	7	3	0	0	1	0	26	0	0	0	0	0	0	10	6	6	3	0	0	0	1	24	0	0	0	0	0	0	5	7	5	6	0	0	1	0	26	0	0	0	0	0	0	9	9	2	5	0	0	0	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	217	0	0	0	1	0	1	3	2	1	115	59	56	91	48	43	0	0	0	7	3	4	217	VIRTUALNO	NSLPWOPRO	2400090	M
2013	240009001480	24	2400090	01480	30	300327	BALTIMORE CITY PUBLIC SCHOOLS	PATTERSON PARK PUBLIC CHARTER SCHOOL	4105581230	27 N LAKEWOOD AVE	BALTIMORE	MD	21224		27 NORTH LAKEWOOD AVE	BALTIMORE	MD	21224		1	1	000	11	39.292800	-76.578900	24510	BALTIMORE CITY	2403	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	44.40	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	1	2	497	48	545	42	0	1	0	0	5	7	12	7	4	5	0	0	0	1	93	0	0	0	0	13	11	19	27	9	13	0	0	1	0	90	0	0	0	0	9	17	21	24	7	8	1	1	1	1	86	0	1	0	1	8	11	26	28	3	4	0	0	1	3	76	1	1	0	0	12	9	25	20	2	5	0	0	1	0	72	0	0	0	0	7	8	23	22	4	4	0	0	4	0	62	0	0	0	0	5	4	20	19	8	5	0	0	0	1	49	0	0	0	0	6	8	15	15	1	1	0	0	2	1	50	0	0	0	0	4	6	17	19	0	2	0	0	0	2	54	0	0	0	0	8	5	11	26	1	3	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	674	4	1	3	1	0	1	163	77	86	396	189	207	89	39	50	2	1	1	19	10	9	674	VIRTUALNO	NSLPWOPRO	2400090	M
2013	240009001527	24	2400090	01527	30	300328	BALTIMORE CITY PUBLIC SCHOOLS	SOUTHWEST BALTIMORE CHARTER SCHOOL	4439843385	1300 HERKIMER ST	BALTIMORE	MD	21223		1300 HERKIMER ST	BALTIMORE	MD	21223		1	1	000	11	39.281900	-76.638500	24510	BALTIMORE CITY	2403	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	31.00	KG	08	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	1	2	318	27	345	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	53	0	0	0	2	2	0	19	22	3	3	0	0	1	1	48	0	0	0	0	0	0	20	25	0	3	0	0	0	0	46	0	0	0	0	0	1	22	16	3	4	0	0	0	0	49	0	0	0	0	0	0	20	21	3	5	0	0	0	0	46	0	0	0	1	0	0	24	16	2	2	0	1	0	0	52	0	0	0	0	0	0	25	23	2	2	0	0	0	0	44	0	0	0	0	0	2	22	16	2	2	0	0	0	0	47	0	0	0	0	0	0	22	20	3	2	0	0	0	0	40	0	0	0	0	0	0	14	24	1	1	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	425	0	0	0	3	0	3	5	2	3	371	188	183	43	19	24	1	0	1	2	1	1	425	VIRTUALNO	NSLPWOPRO	2400090	M
2013	240009001528	24	2400090	01528	30	300329	BALTIMORE CITY PUBLIC SCHOOLS	INNER HARBOR EAST ACADEMY	4105375890	200 N CENTRAL AVE	BALTIMORE	MD	21202		200 NORTH CENTRAL AVE	BALTIMORE	MD	21202		1	1	000	11	39.294000	-76.600100	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	20.00	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	1	2	287	13	300	39	0	0	0	0	0	0	16	23	0	0	0	0	0	0	42	0	0	0	0	1	1	21	19	0	0	0	0	0	0	53	0	0	0	0	3	0	23	27	0	0	0	0	0	0	33	0	0	0	0	0	0	16	17	0	0	0	0	0	0	37	0	0	0	0	0	0	22	15	0	0	0	0	0	0	30	0	0	0	0	0	0	18	12	0	0	0	0	0	0	35	0	0	0	0	0	0	20	15	0	0	0	0	0	0	24	0	0	0	0	0	0	14	10	0	0	0	0	0	0	16	0	0	0	0	0	0	9	7	0	0	0	0	0	0	17	0	0	0	0	0	0	4	13	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	326	0	0	0	0	0	0	5	4	1	321	163	158	0	0	0	0	0	0	0	0	0	326	VIRTUALNO	NSLPWOPRO	2400090	M
2013	240009001529	24	2400090	01529	30	300330	BALTIMORE CITY PUBLIC SCHOOLS	NORTHWOOD APPOLD COMMUNITY ACADEMY	4103239546	4417 LOCH RAVEN BLVD	BALTIMORE	MD	21218		4417 LOCH RAVEN BLVD	BALTIMORE	MD	21218		1	1	000	11	39.345700	-76.591800	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	14.00	KG	05	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	3	1	1	2	1	2	168	15	183	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	40	0	0	0	0	0	0	18	22	0	0	0	0	0	0	44	0	0	0	0	0	0	22	22	0	0	0	0	0	0	40	0	0	0	0	0	0	20	20	0	0	0	0	0	0	43	0	0	0	0	0	0	22	21	0	0	0	0	0	0	34	0	0	0	0	0	0	16	18	0	0	0	0	0	0	37	0	0	0	0	0	0	20	16	0	1	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	238	0	0	0	0	0	0	0	0	0	237	118	119	1	0	1	0	0	0	0	0	0	238	VIRTUALNO	NSLPWOPRO	2400090	M
2013	240009001530	24	2400090	01530	30	300432	BALTIMORE CITY PUBLIC SCHOOLS	COPPIN ACADEMY	4109512602	2500 W NORTH AVE	BALTIMORE	MD	21216		2500 WEST NORTH AVE	BALTIMORE	MD	21216		1	1	000	11	39.310000	-76.657700	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	23.00	09	12	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	3	6	2	N	2	1	2	255	23	278	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	101	0	0	0	0	0	0	40	61	0	0	0	0	0	0	87	0	0	0	0	0	0	35	51	0	0	0	0	1	0	75	0	0	1	0	0	0	35	39	0	0	0	0	0	0	77	0	0	0	0	0	0	29	48	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	340	0	0	0	1	1	0	0	0	0	338	139	199	0	0	0	0	0	0	1	1	0	340	VIRTUALNO	NSLPWOPRO	2400090	M
2013	240009001531	24	2400090	01531	30	300433	BALTIMORE CITY PUBLIC SCHOOLS	RENAISSANCE ACADEMY	4439843164	1301 MCCULLOH ST	BALTIMORE	MD	21217		1301 MCCULLOH ST	BALTIMORE	MD	21217		1	1	000	11	39.303200	-76.627900	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	17.10	09	12	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	3	4	1	1	2	2	2	197	12	209	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	98	0	0	0	0	0	0	55	40	2	1	0	0	0	0	64	0	0	0	0	0	0	38	25	1	0	0	0	0	0	52	0	0	0	0	0	0	24	27	0	1	0	0	0	0	50	0	0	0	0	0	1	26	20	1	2	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	264	0	0	0	0	0	0	1	0	1	255	143	112	8	4	4	0	0	0	0	0	0	264	VIRTUALNO	NSLPWOPRO	N	N
2013	240009001538	24	2400090	01538	30	300331	BALTIMORE CITY PUBLIC SCHOOLS	MD ACADEMY OF TECHNOLOGY AND HEALTH SCIENCES	4105450955	2801 N. DUKELAND ST.	BALTIMORE	MD	21216		2801 NORTH DUKELAND ST	BALTIMORE	MD	21216		1	1	000	11	39.321500	-76.665200	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	32.00	06	12	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	4	3	1	1	2	1	2	296	21	317	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	72	0	0	1	0	0	0	38	33	0	0	0	0	0	0	51	0	0	0	0	0	0	29	22	0	0	0	0	0	0	58	0	0	0	0	0	0	28	28	2	0	0	0	0	0	52	0	0	0	0	1	1	22	28	0	0	0	0	0	0	45	0	0	0	0	0	0	24	21	0	0	0	0	0	0	53	0	0	0	0	1	0	30	22	0	0	0	0	0	0	48	0	0	0	0	0	0	25	23	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	379	0	0	0	1	1	0	3	2	1	373	196	177	2	2	0	0	0	0	0	0	0	379	VIRTUALNO	NSLPWOPRO	2400090	M
